action_max,action_min,actor_direction_l2,actor_kernel_mode,actor_relative_solve_residual,actor_system_rows,adv_avg,adv_max,adv_med,adv_min,adv_var,clipfrac,curr_lr,entropy,eplenmean,eprewmean,fps,grad_norm,head_critic_cholesky_info_max,head_critic_curvature_coef,head_critic_direction_l2,head_critic_ggn_quadratic,head_critic_jacobi_scale_max,head_critic_jacobi_scale_min,head_critic_kernel_mode,head_critic_linear_solve_dtype,head_critic_objective_coef,head_critic_relative_solve_residual,head_critic_solve_residual,head_critic_solver_mode,head_critic_system_rows,head_history_projection_l2,head_parameter_delta_l2,head_to_actor_update_ratio,kl,loss_pi,loss_v,lr,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,transitions_so_far,optimizer_history_correction,optimizer_momentum,paper_clip_scale,paper_critic_relative_solve_residual,paper_shared_critic_direction_l2,policy_parameter_delta_l2,post_shared_to_post_head_policy_kl,post_shared_to_post_head_policy_logit_max_abs,ratio_max,ratio_min,ret_avg,ret_max,ret_med,ret_min,ret_var,shared_parameter_delta_l2,shared_to_actor_update_ratio
14,0,0.3914174735546112,paper_sampled_policy_value_score,1.0961390444208519e-06,512,-0.6967052817344666,4.735876560211182,-0.741604745388031,-3.9264724254608154,0.26054221391677856,0.0,0.5,2.5642924308776855,468.66,2.73,1595,0.6655629277229309,0,0.1,0.2602953314781189,0.1154632493853569,1.4138339488311578,1.3752070002085222,deterministic_value_head_jacobian_b,torch.float64,1.0,4.13817848556679e-16,6.268593642038486e-15,symmetric_jacobi_cholesky_fp64,512,0.9557925462722778,0.09777244925498962,0.2497907131910324,0.029552919790148735,0.007982749491930008,0.037259459495544434,0.5,109,450560,290.9188345479779,450560,1.0,1e-06,0.7512426376342773,5.20838625561737e-07,0.44167184829711914,0.06423957645893097,0.0,0.0,7.12941312789917,0.14199914038181305,0.37700149416923523,7.365114688873291,-0.06775865703821182,-0.7338910698890686,1.647728681564331,0.20166738331317902,0.5152232646942139
14,0,0.40487509965896606,paper_sampled_policy_value_score,1.981296691155876e-06,512,-0.7102922201156616,2.738006114959717,-0.7340841889381409,-4.235009670257568,0.18189437687397003,0.0,0.09876543209876543,2.534404754638672,471.32,3.5,1595,0.49282798171043396,0,0.1,0.08860576152801514,0.008112374693155289,1.4137787704277114,1.3937544760694063,deterministic_value_head_jacobian_b,torch.float64,1.0,6.721045690045646e-16,8.331725250535362e-15,symmetric_jacobi_cholesky_fp64,512,0.41843080520629883,0.008751180954277515,0.021614519879221916,0.044585391879081726,0.052745942026376724,0.027846986427903175,0.06584362139917695,119,491520,316.74092459399253,491520,1.0,1e-06,1.0,8.423052122452646e-07,0.25141388177871704,0.022968048229813576,0.0,0.0,4.186280727386475,0.10600569099187851,0.0765184760093689,7.081325531005859,-0.2453538328409195,-0.8250957727432251,1.073542833328247,0.0417935736477375,0.10322584211826324
14,0,0.41786685585975647,paper_sampled_policy_value_score,7.913160970929312e-07,512,-0.6554247140884399,3.5761115550994873,-0.7130836844444275,-5.9703898429870605,0.2962082028388977,0.0,0.3333333333333333,2.4923434257507324,497.64,3.0,1595,1.5758121013641357,0,0.1,0.35222673416137695,0.16275706887245178,1.4138692242758608,1.3787511948267828,deterministic_value_head_jacobian_b,torch.float64,1.0,5.102184262768875e-16,1.2989902907052906e-14,symmetric_jacobi_cholesky_fp64,512,0.8819481134414673,0.03725340589880943,0.08915137499570847,0.021297268569469452,-0.03863782435655594,0.14360934495925903,0.3333333333333333,129,532480,342.53122972277924,532480,1.0,1e-06,0.3172965347766876,1.087162786461704e-06,1.3463020324707031,0.021785030141472816,0.0,0.0,1.8111451864242554,0.11722494661808014,0.9254597425460815,6.84318208694458,0.008627268485724926,-0.7289114594459534,3.4362096786499023,0.15477627515792847,0.37039613723754883
14,0,0.4143931567668915,paper_sampled_policy_value_score,6.431827728192729e-07,512,-0.6971538066864014,3.293142557144165,-0.7264568209648132,-2.465672254562378,0.1270798295736313,0.0,0.01950922115531169,2.5276763439178467,360.04,4.4,1593,0.4391867220401764,0,0.1,0.06875845789909363,0.004548770375549793,1.4135209354008509,1.3991746448301614,deterministic_value_head_jacobian_b,torch.float64,1.0,5.343930476470934e-16,4.6741041656182074e-15,symmetric_jacobi_cholesky_fp64,512,0.4060649871826172,0.0013414275599643588,0.003237089142203331,0.050813958048820496,-0.014636434614658356,0.013147784397006035,0.013006147436874461,139,573440,368.3845047648065,573440,1.0,1e-06,1.0,6.640263450208295e-07,0.13798114657402039,0.003967082127928734,0.0,0.0,2.6987178325653076,0.10000000149011612,0.417791485786438,6.27687406539917,-0.2201070487499237,-0.7201100587844849,1.6397756338119507,0.00749864149838686,0.018095476552844048
14,0,0.39240017533302307,paper_sampled_policy_value_score,4.08510658189698e-07,512,-0.6710840463638306,2.6617400646209717,-0.7148117423057556,-3.571418046951294,0.18105387687683105,0.0,0.5,2.3795742988586426,317.72,4.9,1593,1.0550308227539062,0,0.1,0.47752803564071655,0.5190103054046631,1.413646489292564,1.3869659188660448,deterministic_value_head_jacobian_b,torch.float64,1.0,5.327249458871966e-16,1.3176820329267183e-14,symmetric_jacobi_cholesky_fp64,512,1.7942285537719727,0.1131548210978508,0.2883658707141876,0.03242196887731552,-0.04558279737830162,0.0533868670463562,0.5,149,614400,394.1985218320042,614400,1.0,1e-06,0.4739193618297577,6.394266165443696e-07,0.9221667051315308,0.02985304407775402,0.0,0.0,2.350313186645508,0.20823226869106293,0.5958069562911987,5.946958065032959,-0.23517386615276337,-0.7985445857048035,2.5371217727661133,0.22379091382026672,0.5703129768371582
14,0,0.42661377787590027,paper_sampled_policy_value_score,6.294054060163035e-07,512,-0.6754960417747498,2.0696768760681152,-0.7042948603630066,-2.301379442214966,0.13388720154762268,0.0,0.5,2.4207522869110107,340.83,4.2,1593,0.9831295609474182,0,0.1,0.29586219787597656,0.15977689623832703,1.4137811888609129,1.391094757521209,deterministic_value_head_jacobian_b,torch.float64,1.0,4.856861051172415e-16,8.110784900660693e-15,symmetric_jacobi_cholesky_fp64,512,1.3985681533813477,0.07523465901613235,0.1763530969619751,0.025477856397628784,0.006281523033976555,0.06248223036527634,0.5,159,655360,420.1430389569141,655360,1.0,1e-06,0.508579432964325,7.529830554631189e-07,0.7491544485092163,0.05154741555452347,0.0,0.0,5.434814453125,0.27374467253685,0.7606397867202759,5.355126857757568,-0.2642521858215332,-0.6976370811462402,2.868577241897583,0.2105444371700287,0.4935247004032135
14,0,0.3806454837322235,paper_sampled_policy_value_score,6.682526532131305e-07,512,-0.6672596335411072,1.6987483501434326,-0.6989587545394897,-2.196666717529297,0.06998695433139801,0.0,0.14814814814814814,2.33707594871521,285.53,4.4,1591,0.39686816930770874,0,0.1,0.034057121723890305,0.0006031516240909696,1.4136777946719163,1.3900836978753897,deterministic_value_head_jacobian_b,torch.float64,1.0,6.403213401910262e-16,4.27863440762174e-15,symmetric_jacobi_cholesky_fp64,512,0.10404210537672043,0.0050455061718821526,0.013255132362246513,0.032685551792383194,0.002543555572628975,0.008680884726345539,0.14814814814814814,169,696320,445.9871242167428,696320,1.0,1e-06,1.0,7.408039550682588e-07,0.10927874594926834,0.02183167263865471,0.0,0.0,2.5779786109924316,0.35495027899742126,0.145094633102417,5.155688285827637,-0.29960867762565613,-0.6989990472793579,1.607816457748413,0.05423077940940857,0.1424705684185028
14,0,0.39476388692855835,paper_sampled_policy_value_score,6.722746661580459e-07,512,-0.6766926050186157,1.242656946182251,-0.6815794706344604,-3.076580762863159,0.07996673136949539,0.0,0.1481481481481482,2.319756269454956,245.94,4.26,1593,0.42702823877334595,0,0.1,0.05458293482661247,0.002290621865540743,1.4130731483927017,1.393719640284783,deterministic_value_head_jacobian_b,torch.float64,1.0,5.549706848500884e-16,5.0072280046332604e-15,symmetric_jacobi_cholesky_fp64,512,0.7675327062606812,0.008086372166872025,0.02048407308757305,0.059674497693777084,-0.012579502537846565,0.013024046085774899,0.09876543209876547,179,737280,471.84243015479296,737280,1.0,1e-06,1.0,8.426179078924179e-07,0.15868712961673737,0.0197592880576849,0.0,0.0,3.342402458190918,0.10000000149011612,0.31479576230049133,4.688957691192627,-0.2956661283969879,-0.7494534850120544,2.009974479675293,0.059471726417541504,0.15065138041973114
14,0,0.5548970699310303,paper_sampled_policy_value_score,1.047788259711524e-06,512,-0.6776630282402039,0.39451223611831665,-0.6836754083633423,-1.322163701057434,0.01697809435427189,0.0,0.0001,2.30857515335083,325.45,3.39,1594,0.5609249472618103,0,0.1,0.08704036474227905,0.02530704066157341,1.413203972169595,1.381987607490937,deterministic_value_head_jacobian_b,torch.float64,1.0,5.384863565844632e-16,3.54127974368089e-15,symmetric_jacobi_cholesky_fp64,512,0.8541977405548096,7.76409524405608e-06,1.3991955711389892e-05,0.057022806257009506,-0.11849018931388855,0.006467917002737522,0.0001,189,778240,497.67325486196205,778240,1.0,1e-06,0.8913832306861877,6.847569125056907e-07,0.10186416655778885,1.4391291188076138e-05,0.0,0.0,4.460063457489014,0.10000000149011612,-0.08887636661529541,4.520207405090332,-0.37246838212013245,-0.6806964874267578,1.0286685228347778,4.772409738507122e-05,8.600531873526052e-05
14,0,0.37348583340644836,paper_sampled_policy_value_score,6.655419042544963e-07,512,-0.6703953146934509,0.2679659426212311,-0.6702465415000916,-1.765552043914795,0.022920820862054825,0.0,0.008649755859374995,2.2116551399230957,335.65,3.36,1592,0.4038442075252533,0,0.1,0.07580703496932983,0.018041763454675674,1.4122702533619966,1.376767636359019,deterministic_value_head_jacobian_b,torch.float64,1.0,5.535259660631776e-16,3.837789033990656e-15,symmetric_jacobi_cholesky_fp64,512,0.5628687143325806,0.0006557116867043078,0.001755653414875269,0.06109157204627991,-0.07481012493371964,0.00780309084802866,0.005766503906249997,199,819200,523.5458427816629,819200,1.0,1e-06,1.0,1.1278040119577781e-06,0.13730277121067047,0.0010896174935624003,0.0,0.0,2.4935779571533203,0.10000000149011612,0.0027881208807229996,4.45142126083374,-0.5141362547874451,-0.6744872331619263,1.7159875631332397,0.0032670472282916307,0.008747446350753307
14,0,0.5075078010559082,paper_sampled_policy_value_score,6.733306463502231e-07,512,-0.6355794668197632,1.8645508289337158,-0.6551296710968018,-1.6697720289230347,0.030407613143324852,0.0,0.0017085937499999992,2.2973790168762207,361.99,4.0,1595,0.5121433138847351,0,0.1,0.06409444659948349,0.004936619661748409,1.4130033304942262,1.3912254783409104,deterministic_value_head_jacobian_b,torch.float64,1.0,4.936744702036663e-16,3.4299020253498543e-15,symmetric_jacobi_cholesky_fp64,512,0.6962108016014099,0.00010691793431760743,0.00021067250054329634,0.054494552314281464,0.05930666625499725,0.00618702732026577,0.0011390624999999995,209,860160,549.3656800598837,860160,1.0,1e-06,0.976287305355072,8.897950465325266e-07,0.10328906029462814,0.00022792494564782828,0.0,0.0,10.0,0.1938503086566925,0.09777624905109406,4.3634467124938965,-0.5178960561752319,-0.7534093856811523,2.1578571796417236,0.000820958346594125,0.0016176271019503474
14,0,0.5171881914138794,paper_sampled_policy_value_score,6.608192393287027e-07,512,-0.641284704208374,0.4291337728500366,-0.6373419165611267,-1.309914231300354,0.012663780711591244,0.0,0.0001,2.392080783843994,285.21,4.7,1593,0.5187211036682129,0,0.1,0.041739322245121,0.0012696819612756371,1.4132319735105048,1.3848091142801404,deterministic_value_head_jacobian_b,torch.float64,1.0,6.1359315024148e-16,3.731354818955016e-15,symmetric_jacobi_cholesky_fp64,512,0.22345328330993652,4.023283509013709e-06,7.779148290865123e-06,0.05268942564725876,-0.04202214255928993,0.005961824208498001,0.0001,219,901120,575.2043584398925,901120,1.0,1e-06,0.9639072418212891,6.420804652407242e-07,0.07283544540405273,1.319248531217454e-05,0.0,0.0,3.0323092937469482,0.13469251990318298,-0.2766309380531311,4.200157642364502,-0.49931755661964417,-0.7045510411262512,0.7170658707618713,4.80454764328897e-05,9.289747686125338e-05
14,0,0.4372892677783966,paper_sampled_policy_value_score,7.887258561822819e-07,512,-0.6478393077850342,1.489778995513916,-0.638273298740387,-2.307706356048584,0.0628349632024765,0.0,0.0005062500000000001,2.087646007537842,311.63,3.4,1587,0.49608075618743896,0,0.1,0.12628069519996643,0.021520406007766724,1.4130254299820406,1.3771992796523291,deterministic_value_head_jacobian_b,torch.float64,1.0,6.768681101146255e-16,9.13876251106586e-15,symmetric_jacobi_cholesky_fp64,512,0.6337389349937439,6.39242643956095e-05,0.00014618301065638661,0.04816049709916115,-0.04223641753196716,0.020645877346396446,0.00033750000000000007,229,942080,601.0713810478337,942080,1.0,1e-06,1.0,6.888586767672678e-07,0.202154740691185,6.0909209423698485e-05,0.0,0.0,4.47984504699707,0.24448338150978088,-0.03315455839037895,4.211127758026123,-0.5042837858200073,-0.6868500113487244,1.3723394870758057,0.0002375095064053312,0.0005431405152194202
14,0,0.47574418783187866,paper_sampled_policy_value_score,1.6911427564991754e-06,512,-0.5893393158912659,3.6228065490722656,-0.6234279870986938,-1.4213141202926636,0.0838322788476944,0.0,0.04378938903808593,2.0466604232788086,292.14,3.3,1592,0.5595888495445251,0,0.1,0.12285143882036209,0.027082256972789764,1.4125572634005243,1.3731658656176498,deterministic_value_head_jacobian_b,torch.float64,1.0,4.3530280386535393e-16,5.399899595682e-15,symmetric_jacobi_cholesky_fp64,512,0.577650785446167,0.0048067313618958,0.010103604756295681,0.054152607917785645,0.01970878429710865,0.021483030170202255,0.029192926025390618,239,983040,626.9379281047732,983040,1.0,1e-06,0.8935115337371826,2.302434040757362e-06,0.29599320888519287,0.004678364843130112,0.0,0.0,2.761366844177246,0.3081158995628357,0.08702673017978668,4.127636432647705,-0.49673229455947876,-0.655938446521759,1.7745403051376343,0.02075348235666752,0.043623197823762894
14,0,0.3801199495792389,paper_sampled_policy_value_score,6.254850859477301e-07,512,-0.617477297782898,1.2424181699752808,-0.6145893335342407,-1.9002494812011719,0.032613564282655716,0.0,0.0011390624999999997,1.9185147285461426,257.42,4.9,1590,0.4061264395713806,0,0.1,0.04975055158138275,0.0015901796286925673,1.412800266938469,1.3791997459939085,deterministic_value_head_jacobian_b,torch.float64,1.0,5.082142951672421e-16,3.848455197482128e-15,symmetric_jacobi_cholesky_fp64,512,0.5874173641204834,5.6671684433240443e-05,0.00014908895536791533,0.044724952429533005,-0.04384302347898483,0.007646172773092985,0.0007593749999999997,249,1024000,652.8039510077797,1024000,1.0,1e-06,1.0,8.996402698357997e-07,0.1258213073015213,0.00010726238542702049,0.0,0.0,7.114675521850586,0.10000000149011612,0.3354618549346924,4.0168609619140625,-0.5171090960502625,-0.8357642889022827,2.616260290145874,0.0004401593469083309,0.0011579485144466162
14,0,0.36030006408691406,paper_sampled_policy_value_score,4.697407803178066e-06,512,-0.6229566335678101,0.15779589116573334,-0.6119264960289001,-1.6984113454818726,0.015301922336220741,0.0,0.002562890625,1.8153172731399536,281.84,3.9,1587,0.3834431767463684,0,0.1,0.06528085470199585,0.01577393151819706,1.4125248415495937,1.3795273590493367,deterministic_value_head_jacobian_b,torch.float64,1.0,5.104555092397514e-16,4.207477494955708e-15,symmetric_jacobi_cholesky_fp64,512,0.7785950899124146,0.0001673084479989484,0.0004643586289603263,0.06471674889326096,-0.15072208642959595,0.0074671367183327675,0.00170859375,259,1064960,678.7186221936718,1064960,1.0,1e-06,1.0,2.4485611902491655e-06,0.10998790711164474,0.0002103207807522267,0.0,0.0,2.5190768241882324,0.10000000149011612,-0.2024928480386734,4.486855506896973,-0.5055109262466431,-0.6416366100311279,1.0033243894577026,0.000946095387917012,0.0026258539874106646
14,0,0.3516119718551636,paper_sampled_policy_value_score,1.1417982932471205e-06,512,-0.5753093957901001,2.502281665802002,-0.6012507081031799,-3.3633763790130615,0.13315840065479279,0.0,0.029192926025390604,1.773256778717041,226.7,4.8,1587,0.47038835287094116,0,0.1,0.11607961356639862,0.04583669826388359,1.4128192277091922,1.3690815151553994,deterministic_value_head_jacobian_b,torch.float64,1.0,6.942590650312704e-16,1.1088364611610692e-14,symmetric_jacobi_cholesky_fp64,512,0.6754142045974731,0.003388703102245927,0.009637621231377125,0.03410480171442032,0.0053446367383003235,0.038297876715660095,0.029192926025390604,269,1105920,704.5948289507069,1105920,1.0,1e-06,1.0,1.2480753639465547e-06,0.3002703785896301,0.0015668030828237534,0.0,0.0,2.3864803314208984,0.10000000149011612,0.2081792652606964,3.9319002628326416,-0.4989287257194519,-0.687602162361145,1.8225616216659546,0.01317258644849062,0.03746341913938522
14,0,0.27052226662635803,paper_sampled_policy_value_score,1.2745623507726123e-06,512,-0.5772196054458618,2.46732234954834,-0.6003863215446472,-3.969611644744873,0.1647423952817917,0.0,0.06568408355712888,1.46222722530365,188.63,5.1,1585,0.6691831350326538,0,0.1,0.15637624263763428,0.04768034443259239,1.4124302896389886,1.3676895747466946,deterministic_value_head_jacobian_b,torch.float64,1.0,6.46586222515993e-16,1.4037019961784781e-14,symmetric_jacobi_cholesky_fp64,512,0.885071873664856,0.007674594409763813,0.028369547799229622,0.0389571450650692,-0.04396914690732956,0.0617910735309124,0.06568408355712888,279,1146880,730.4888427276164,1146880,1.0,1e-06,0.7471784949302673,6.970362846914213e-07,0.5350815057754517,0.0022204748820513487,0.0,0.0,2.5028226375579834,0.10000000149011612,0.5487152338027954,3.9447181224823,-0.4678208827972412,-0.6002009510993958,2.7502195835113525,0.02965453639626503,0.10961958020925522
